Papel;Cotacao;PL;PVP;PSR;DY;PAtivo;PCapGiro;PEBIT;PAtivCircLiq;EVEBIT;EVEBITDA;MargEBIT;MargLiq;LiqCorr;ROIC;ROE;Liq2meses;PatrimLiquido;DivBrutaPatrim;CrescRec5a
SLED4;1.6;0.22;-0.04;0.207;0.0;0.239;-0.1;-0.22;-0.04;-0.74;-0.9;-0.9381;0.9272;0.12;-22.5994;-0.1807;0.0;-381277000.0;-0.09;-0.4869
CORR4;82.0;0.27;0.41;5.701;0.0;0.118;0.2;-0.54;2.84;2.87;2.91;-10.576600000000001;21.4114;4.25;-0.8543999999999999;1.5284;0.0;4665000.0;0.0;-0.42090000000000005
ASSM4;6.1;0.29;-0.15;-8.357;0.0;0.133;-0.2;0.4;-0.08;1.88;1.88;-20.843899999999998;-29.156100000000002;0.21;0.3538;-0.5073;0.0;-9943000.0;-0.56;-0.08789999999999999
GAZO4;2.32;0.31;-0.03;-1.411;0.0;0.205;-0.46;0.86;-0.03;1.03;1.03;-1.64;-4.5448;0.35;0.2506;-0.1061;0.0;-102667000.0;-0.01;-0.2821
ASSM3;7.12;0.33;-0.17;-9.754;0.0;0.155;-0.23;0.47;-0.09;1.95;1.95;-20.843899999999998;-29.156100000000002;0.21;0.3538;-0.5073;0.0;-9943000.0;-0.56;-0.08789999999999999
BELG4;1370.0;0.36;0.07;0.062;0.0;0.044;0.29;0.23;2.59;0.4;0.4;0.27699999999999997;0.1946;1.97;0.22039999999999998;0.1859;0.0;13495400000.0;0.17;0.48469999999999996
BELG3;1375.5;0.36;0.07;0.063;0.0;0.044;0.29;0.23;2.6;0.41;0.41;0.27699999999999997;0.1946;1.97;0.22039999999999998;0.1859;0.0;13495400000.0;0.17;0.48469999999999996
AGEN33;0.16;0.39;-0.03;0.0;0.0;0.066;-0.17;0.11;-0.02;3.73;3.61;0.0;0.0;0.09;0.8767;-0.0885;0.0;-1112630000.0;-1.11;-0.8703
TRPN3;0.71;0.44;0.54;0.263;1.0473999999999999;0.399;0.59;0.36;0.59;-0.35;-0.35;0.7228;0.5929;3.61;5.2301;1.2235;0.0;59358000.0;0.0;0.057699999999999994
SLED3;3.21;0.45;-0.08;0.416;0.0;0.48;-0.2;-0.44;-0.07;-0.96;-1.18;-0.9381;0.9272;0.12;-22.5994;-0.1807;0.0;-381277000.0;-0.09;-0.4869
GAZO3;3.4;0.45;-0.05;-2.068;0.0;0.301;-0.67;1.26;-0.04;1.43;1.43;-1.64;-4.5448;0.35;0.2506;-0.1061;0.0;-102667000.0;-0.01;-0.2821
FCAP3;0.62;0.52;0.11;0.0;0.0;0.089;0.0;-6.18;0.0;-15.27;-15.27;0.0;0.0;0.0;0.0;0.2183;0.0;107134000.0;0.0;0.0
IGBR3;175.99;0.56;-0.34;30.247;0.0;1.035;-0.99;-3.7;-0.29;-7.85;-8.21;-8.1712;53.7932;0.33;-0.5799;-0.601;10393.3;-650957000.0;-0.54;0.13970000000000002
FCAP4;0.7;0.58;0.13;0.0;0.0;0.1;0.0;-6.98;0.0;-16.07;-16.07;0.0;0.0;0.0;0.0;0.2183;0.0;107134000.0;0.0;0.0
MNPR3;4.38;0.6;1.54;0.727;0.0;0.705;2.0;4.01;-50.18;2.47;2.19;0.1812;1.2181;3.01;0.25670000000000004;2.5833999999999997;80047.7;201583000.0;0.0;0.0623
MNPR4;4.63;0.63;1.63;0.768;0.0;0.745;2.11;4.24;-53.05;2.7;2.39;0.1812;1.2181;3.01;0.25670000000000004;2.5833999999999997;0.0;201583000.0;0.0;0.0623
BDLL4;6.12;0.65;-0.04;0.166;0.0;0.022;-0.06;-0.98;-0.02;-18.39;-22.64;-0.16940000000000002;0.2556;0.55;-0.0245;-0.0683;981.49;-220537000.0;-0.82;0.33020000000000005
NORD3;4.1;0.71;-0.21;9.98;0.0;1.162;-0.21;-8.11;-0.19;-19.44;-19.44;-1.2305;14.050699999999999;0.04;-0.1446;-0.3013;1047.33;-126827000.0;-0.3;0.1124
BDLL3;7.01;0.74;-0.05;0.19;0.0;0.026;-0.07;-1.12;-0.02;-18.53;-22.82;-0.16940000000000002;0.2556;0.55;-0.0245;-0.0683;284.0;-220537000.0;-0.82;0.33020000000000005
LIGT3;4.64;0.75;0.31;0.116;0.0;0.067;-29.9;1.19;-0.12;5.93;3.61;0.0973;0.1536;0.99;0.0699;0.4083;7339170.0;5622130000.0;1.69;-0.003
TARP11;18.02;0.82;0.25;26.009;0.0;0.245;0.0;197.74;0.0;195.29;195.29;0.1315;31.7005;0.0;0.0;0.2989;0.0;678212000.0;0.0;-0.7136
RVEE3;1.5;0.84;0.11;20.814;0.0;0.086;0.23;-1.79;0.35;0.49;0.52;-11.6071;24.7967;4.93;-0.0545;0.1315;3659.9;138233000.0;0.0;0.0
BNBR4;27.01;0.94;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1819;0.0;15521300000.0;0.0;0.0802
TSPP4;9.05;1.24;0.37;0.188;0.0;0.162;-4.02;0.85;-0.65;1.3;1.3;0.22010000000000002;0.152;0.89;0.23920000000000002;0.2988;0.0;9816290000.0;0.35;0.1306
SUZA4;13.9;1.27;0.18;0.047;0.0;0.015;0.08;0.21;-0.03;6.32;3.21;0.2217;0.1274;3.2;0.08380000000000001;0.1399;0.0;13484600000.0;6.89;0.0962
EBEN4;17.51;1.55;0.67;0.106;0.0;0.075;-0.83;0.54;-0.13;4.05;3.31;0.1961;0.0684;0.76;0.16010000000000002;0.4301;0.0;1026600000.0;4.81;0.0106
SUZB6;17.88;1.69;0.52;0.451;0.0;0.135;0.75;2.23;-0.28;9.12;4.31;0.20199999999999999;0.2681;3.19;0.0735;0.306;0.0;43812000000.0;2.16;0.036000000000000004
TSPP3;12.6;1.72;0.51;0.262;0.0;0.225;-5.59;1.19;-0.91;1.63;1.63;0.22010000000000002;0.152;0.89;0.23920000000000002;0.2988;0.0;9816290000.0;0.35;0.1306
CPFG4;12.26;1.84;0.68;0.681;0.0;0.367;27.99;1.11;-1.69;1.22;1.02;0.6157;0.51;1.14;0.3556;0.3716;0.0;3268670000.0;0.17;-0.024700000000000003
PLIM4;0.59;1.89;0.03;0.02;0.0;0.016;-0.51;0.17;-0.05;1.5;0.65;0.1193;0.0155;0.8;0.10949999999999999;0.0172;0.0;6812390000.0;0.28;0.6663
CPFG3;12.65;1.89;0.7;0.703;0.0;0.378;28.88;1.14;-1.74;1.25;1.04;0.6157;0.51;1.14;0.3556;0.3716;0.0;3268670000.0;0.17;-0.024700000000000003
ALLD3;7.0;1.9;0.4;0.124;0.4314;0.178;0.53;4.39;0.93;3.34;2.52;0.028399999999999998;0.0655;1.81;0.0823;0.20879999999999999;4933120.0;1691720000.0;0.27;-0.009899999999999999
HOOT4;7.11;1.94;-4.2;0.663;0.0;0.248;-3.62;1.82;-0.27;1.3;1.14;0.36329999999999996;0.341;0.75;0.1477;-2.1614;26302.2;-31082000.0;0.0;0.5006
SUZB5;21.13;1.99;0.61;0.533;0.0;0.159;0.89;2.64;-0.33;9.52;4.5;0.20199999999999999;0.2681;3.19;0.0735;0.306;0.0;43812000000.0;2.16;0.036000000000000004
MTBR3;0.99;2.12;0.69;0.115;0.0;0.148;-5.19;1.2;-1.35;1.08;0.91;0.0965;0.0546;0.96;0.3069;0.3274;0.0;2143130000.0;0.94;0.0401
CLSC5;39.01;2.15;0.38;0.129;0.0;0.111;2.14;1.29;-0.26;4.8;3.64;0.1005;0.0602;1.23;0.09609999999999999;0.1775;0.0;3951430000.0;1.15;0.008
MMAQ3;2550.01;2.15;0.34;0.074;0.0;0.158;0.55;-8.14;0.63;-12.09;-76.0;-0.0091;0.0345;1.59;-0.0302;0.1572;0.0;278600000.0;0.31;0.19079999999999997
MMAQ4;2550.01;2.15;0.34;0.074;0.6196;0.158;0.55;-8.14;0.63;-12.09;-76.0;-0.0091;0.0345;1.59;-0.0302;0.1572;0.0;278600000.0;0.31;0.19079999999999997
APTI4;3500.0;2.2;0.24;1.788;0.0;0.131;0.31;-35.19;18.33;-22.5;100.53;-0.0508;0.8120999999999999;10.57;-0.0045000000000000005;0.1094;0.0;275621000.0;0.23;0.08560000000000001
CEDO4;9.05;2.21;0.31;0.095;0.0;0.095;2.58;0.64;-0.33;3.35;2.82;0.1489;0.0429;1.1;0.161;0.1405;6473.1;290830000.0;1.34;-0.0098
MTBR4;1.05;2.25;0.74;0.122;0.0;0.157;-5.51;1.27;-1.43;1.16;0.97;0.0965;0.0546;0.96;0.3069;0.3274;0.0;2143130000.0;0.94;0.0401
HETA4;5.0;2.31;-0.01;0.553;0.0;0.203;-1.16;0.59;-0.01;76.07;76.07;0.9320999999999999;0.2391;0.51;0.3428;-0.0032;208.1;-350075000.0;-0.93;0.1812
CTKA4;42.29;2.37;4.87;0.348;0.0;0.362;1.14;2.99;-1.4;6.99;5.63;0.1164;0.14679999999999999;1.91;0.1593;2.0493;55042.9;53936000.0;7.77;0.1002
CTPC4;6.5;2.48;0.03;0.0;0.0;0.003;0.0;-0.55;0.0;-2.44;-2.44;0.0;0.0;0.0;0.0;0.0141;0.0;2411000.0;0.0;-0.061
AHEB3;25.0;2.59;0.83;0.317;0.0;0.361;1.43;3.06;-2.53;1.96;1.77;0.1038;0.1225;2.46;0.14800000000000002;0.32189999999999996;441.03;256339000.0;0.01;0.45530000000000004
CTKA3;47.8;2.68;5.5;0.394;0.0;0.409;1.29;3.38;-1.58;7.38;5.94;0.1164;0.14679999999999999;1.91;0.1593;2.0493;2918.23;53936000.0;7.77;0.1002
BMKS3;378.11;2.88;0.7;12.151;0.405;0.639;0.8;-9.05;0.88;0.6;0.61;-1.3419999999999999;4.221;58.78;-0.2311;0.2432;38956.7;245638000.0;0.01;-0.0731
JBSS3;39.03;2.94;0.74;0.072;0.19640000000000002;0.144;0.97;1.42;-0.37;5.13;3.34;0.0506;0.027200000000000002;1.6;0.1344;0.2503;0.0;46068100000.0;2.4;0.0797
BSLI4;4.3;2.99;0.52;0.0;0.1045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1752;130712.0;3984960000.0;0.0;0.1764
STBP11;14.4;3.0;2.41;0.716;0.0;0.427;7.66;1.61;-0.71;2.79;2.36;0.44530000000000003;0.23870000000000002;1.33;0.31920000000000004;0.8031;0.0;1033070000.0;2.56;0.2544
EALT4;14.27;3.03;0.9;0.554;0.0629;0.508;5.47;6.1;-11.88;7.66;5.31;0.0909;0.18280000000000002;1.31;0.0908;0.29710000000000003;248714.0;356365000.0;0.29;0.1278
MARI3;2.93;3.04;0.76;0.346;0.0;0.384;0.95;4.99;1.65;4.89;4.89;0.0694;0.1137;2.23;0.1067;0.25129999999999997;0.0;706711000.0;0.32;0.1189
EALT3;14.43;3.07;0.91;0.561;0.0565;0.514;5.53;6.16;-12.01;7.73;5.36;0.0909;0.18280000000000002;1.31;0.0908;0.29710000000000003;17229.5;356365000.0;0.29;0.1278
RIAA3;9.18;3.12;0.86;0.439;0.3354;0.31;1.27;4.38;9.08;4.53;2.63;0.1001;0.1405;1.56;0.0926;0.2756;23063000.0;5352710000.0;0.46;0.09179999999999999
BSLI3;4.69;3.27;0.57;0.0;0.08710000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1752;340071.0;3984960000.0;0.0;0.1764
LIGH3;16.66;3.28;1.18;0.493;0.0;0.309;-10.13;6.8;-0.54;11.87;6.47;0.0725;0.15;0.85;0.054400000000000004;0.3604;0.0;5530260000.0;1.13;-0.0054
CSRN3;13.6;3.33;1.37;0.547;0.0;0.329;4.55;2.11;-0.67;4.84;4.09;0.2596;0.1642;1.38;0.1838;0.4107;0.0;1663000000.0;2.19;0.0368
ELPL4;15.98;3.34;0.43;0.141;0.0;0.101;-1.25;1.11;-0.19;4.8;3.44;0.12689999999999999;0.042199999999999994;0.74;0.10640000000000001;0.1292;0.0;7307990000.0;1.51;0.0253
SOND3;38.66;3.42;1.31;0.431;0.3689;0.782;2.52;2.81;4.16;1.78;1.52;0.1532;0.12689999999999999;2.1;0.401;0.3839;99.13;72363000.0;0.0;0.2988
CEDO3;13.99;3.42;0.48;0.148;0.0;0.146;3.99;0.99;-0.52;3.7;3.11;0.1489;0.0429;1.1;0.161;0.1405;35.87;290830000.0;1.34;-0.0098
BOBR3;1.0;3.57;275.96;0.169;0.0;0.283;-15.43;1.28;-0.61;2.56;2.26;0.1324;0.0473;0.97;0.3333;77.215;0.0;944000.0;400.27;0.10550000000000001
ESCE3;172.0;3.61;0.62;0.173;0.0;0.11;-1.07;1.08;-0.19;5.09;3.9;0.15990000000000001;0.0479;0.69;0.1167;0.1702;0.0;1643280000.0;2.58;0.0302
MWET4;13.64;3.65;3.34;0.125;0.0;0.088;-1.36;-1.25;-0.15;-5.94;-8.58;-0.0998;0.034300000000000004;0.86;-0.07769999999999999;0.914;96020.0;8416000.0;12.91;-0.0066
PTPA3;76.5;3.69;1.14;0.505;0.0;0.375;2.28;3.63;-1.27;7.06;5.33;0.1393;0.1369;1.79;0.13269999999999998;0.3085;0.0;1201690000.0;1.59;0.1808
CSRN5;15.1;3.7;1.52;0.607;0.0;0.366;5.05;2.34;-0.74;5.08;4.29;0.2596;0.1642;1.38;0.1838;0.4107;0.0;1663000000.0;2.19;0.0368
FIGE3;24.11;3.73;0.31;0.0;0.0018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0818;118.39;186727000.0;0.0;0.4802
CSRN6;15.5;3.79;1.56;0.623;0.0;0.375;5.18;2.4;-0.76;5.14;4.34;0.2596;0.1642;1.38;0.1838;0.4107;0.0;1663000000.0;2.19;0.0368
PTPA4;80.0;3.86;1.19;0.528;0.0;0.392;2.38;3.79;-1.33;7.23;5.45;0.1393;0.1369;1.79;0.13269999999999998;0.3085;0.0;1201690000.0;1.59;0.1808
VTRU3;13.59;3.88;0.64;0.817;0.0016;0.298;2.78;2.32;-0.85;4.44;3.47;0.3517;0.21059999999999998;2.34;0.15039999999999998;0.16579999999999998;7358220.0;2834840000.0;0.86;0.08810000000000001
ARND3;0.7;3.91;0.38;1.664;0.0;0.066;0.41;-3.44;0.73;0.09;0.12;-0.48350000000000004;0.4375;1.22;-0.0225;0.0959;903.97;263011000.0;0.39;-0.0088
MGEL4;6.0;3.94;1.12;0.034;0.0;0.046;0.45;0.43;-0.09;7.16;5.65;0.0782;0.0085;1.32;0.1242;0.2847;55938.8;30957000.0;18.62;0.039
CAMB4;6.25;4.0;0.85;0.671;0.0;0.666;1.92;3.77;2.22;2.9;2.42;0.1778;0.1677;3.04;0.22329999999999997;0.21239999999999998;0.0;310829000.0;0.01;0.1508
VINE3;17.2;4.04;0.65;0.577;0.0;0.34;1.38;4.52;7.6;7.4;5.54;0.1276;0.1442;1.91;0.0862;0.16140000000000002;0.0;1118520000.0;0.6;0.022099999999999998
LUXM4;4.1;4.09;1.02;1.108;0.028300000000000002;0.732;7.3;6.26;-9.34;6.12;3.69;0.1769;0.2707;1.99;0.132;0.24850000000000003;16499.1;167560000.0;0.11;0.0418
DAYC4;8.9;4.12;0.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17329999999999998;0.0;3009030000.0;0.0;0.0815
VINE5;17.64;4.14;0.67;0.592;0.0;0.349;1.41;4.64;7.8;7.52;5.63;0.1276;0.1442;1.91;0.0862;0.16140000000000002;0.0;1118520000.0;0.6;0.022099999999999998
BNBR3;119.75;4.19;0.76;0.0;0.0232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1819;35147.5;15521300000.0;0.0;0.0802
CPFP4;44.0;4.26;3.6;0.389;0.0;0.284;96.49;2.0;-0.42;4.63;4.04;0.19390000000000002;0.09119999999999999;1.01;0.1636;0.8438;0.0;649772000.0;5.28;0.0354
MWET3;16.0;4.28;3.91;0.147;0.0;0.103;-1.6;-1.47;-0.18;-6.15;-8.89;-0.0998;0.034300000000000004;0.86;-0.07769999999999999;0.914;41.03;8416000.0;12.91;-0.0066
BAZA3;85.71;4.48;0.66;0.0;0.0931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1474;398984.0;7283050000.0;0.0;0.1588
BRSR6;17.69;4.51;0.65;0.0;0.0906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1436;30934400.0;11175000000.0;0.0;0.0809
CEPE5;40.12;4.54;1.16;0.345;0.0;0.196;11.97;1.93;-0.33;6.95;5.35;0.1784;0.0759;1.07;0.1139;0.255;0.0;2584000000.0;3.33;0.008199999999999999
FRAS4;5.79;4.56;0.67;0.311;0.0;0.235;0.86;2.1;-1.49;4.24;3.22;0.1479;0.0695;2.27;0.146;0.1478;0.0;2409760000.0;1.1;0.1805
VULC3;16.98;4.61;2.21;1.509;0.2718;1.385;3.26;8.81;5.8;10.07;8.29;0.1714;0.3273;3.27;0.1702;0.48009999999999997;33230100.0;2427000000.0;0.4;0.1589
BRSR3;18.17;4.63;0.66;0.0;0.0882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1436;177569.0;11175000000.0;0.0;0.0809
TBLE6;10.65;4.71;0.95;0.946;0.0;0.22;16.16;2.22;-0.35;6.83;5.45;0.4267;0.22219999999999998;1.12;0.1076;0.2025;0.0;12757700000.0;2.25;-0.0009
VCPA4;26.01;4.72;1.02;0.789;0.0;0.353;3.76;2.01;-1.0;4.05;2.99;0.3918;0.1675;1.46;0.22949999999999998;0.2157;0.0;14149000000.0;1.46;0.2271
BRSR5;18.79;4.79;0.69;0.0;0.1011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1436;2201.72;11175000000.0;0.0;0.0809
JHSF3;9.11;4.82;0.99;3.177;0.056600000000000004;0.398;1.83;8.15;-1.72;12.77;11.71;0.39;0.6636;2.8;0.056799999999999996;0.2057;40544100.0;6287800000.0;0.91;-0.0195
RPAD6;4.7;4.84;0.39;0.0;0.0022;0.385;3.17;-217.49;3.35;-145.68;-145.68;0.0;0.0;13.9;-0.002;0.0809;419.26;1016570000.0;0.0;0.0
CEPE6;43.0;4.87;1.24;0.37;0.0;0.21;12.83;2.07;-0.36;7.09;5.45;0.1784;0.0759;1.07;0.1139;0.255;0.0;2584000000.0;3.33;0.008199999999999999
VULC4;18.0;4.89;2.35;1.6;0.0;1.469;3.45;9.34;6.14;10.6;8.73;0.1714;0.3273;3.27;0.1702;0.48009999999999997;0.0;2427000000.0;0.4;0.1589
SOND6;55.46;4.91;1.88;0.618;0.2828;1.123;3.61;4.03;5.97;3.0;2.57;0.1532;0.12689999999999999;2.1;0.401;0.3839;4312.08;72363000.0;0.0;0.2988
COGN3;3.17;4.92;0.51;0.938;0.052000000000000005;0.275;3.38;2.9;-1.17;5.16;3.94;0.32380000000000003;0.207;1.81;0.1054;0.1043;136863000.0;12762500000.0;0.5;0.1257
PETR4;43.16;5.05;1.34;1.118;0.07490000000000001;0.455;-9.53;2.82;-0.84;4.51;3.16;0.39640000000000003;0.2223;0.71;0.1743;0.26489999999999997;1852440000.0;415786000000.0;0.92;-0.0078000000000000005
BMGB4;4.73;5.05;0.73;0.0;0.11259999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1441;6964400.0;3892010000.0;0.0;0.033
CEEB5;38.0;5.1;1.27;0.542;0.15839999999999999;0.278;8.04;2.26;-0.49;6.26;5.05;0.2402;0.1063;1.19;0.1396;0.249;1334.49;7848000000.0;2.59;0.0698
ETER3;3.91;5.13;0.29;0.207;0.009399999999999999;0.171;0.97;10.71;4.31;17.11;4.7;0.019299999999999998;0.0403;1.66;0.0177;0.0557;511197.0;845709000.0;0.21;0.0187
SUZB3;54.8;5.17;1.58;1.382;0.0;0.413;2.3;6.84;-0.86;13.73;6.49;0.20199999999999999;0.2681;3.19;0.0735;0.306;382778000.0;43812000000.0;2.16;0.036000000000000004
PRIO3;59.7;5.18;2.01;3.638;0.0;0.872;6.99;14.42;-2.59;19.37;8.51;0.2523;0.7019;2.21;0.0738;0.3874;714801000.0;25947000000.0;1.05;0.41850000000000004
SOND5;59.01;5.22;2.0;0.657;0.2658;1.194;3.85;4.29;6.35;3.26;2.79;0.1532;0.12689999999999999;2.1;0.401;0.3839;3632.44;72363000.0;0.0;0.2988
RANI4;5.5;5.24;0.87;0.752;0.0;0.321;1.42;2.79;-1.15;5.14;3.54;0.2699;0.1435;2.77;0.15380000000000002;0.16670000000000001;0.0;1451930000.0;1.32;0.0062
REDE4;2.9;5.26;1.79;0.383;0.0;0.227;3.17;1.96;-0.41;5.9;4.71;0.1957;0.0983;1.38;0.13699999999999998;0.3403;0.0;4160960000.0;4.38;0.0683
TBLE5;12.0;5.31;1.07;1.066;0.0;0.248;18.2;2.5;-0.4;7.11;5.67;0.4267;0.22219999999999998;1.12;0.1076;0.2025;0.0;12757700000.0;2.25;-0.0009
EMAE4;46.59;5.44;1.11;2.774;0.0;0.704;2.26;14.07;-97.48;10.02;8.68;0.1972;0.5101;7.69;0.06309999999999999;0.2041;216886.0;1550460000.0;0.0;0.0603
RPAD3;5.3;5.46;0.44;0.0;0.0018;0.434;3.58;-245.25;3.78;-173.45;-173.45;0.0;0.0;13.9;-0.002;0.0809;108.92;1016570000.0;0.0;0.0
PETR3;46.75;5.47;1.45;1.211;0.0692;0.493;-10.33;3.05;-0.91;4.75;3.32;0.39640000000000003;0.2223;0.71;0.1743;0.26489999999999997;582875000.0;415786000000.0;0.92;-0.0078000000000000005
BGIP4;38.84;5.53;0.92;0.0;0.0901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1664;74479.4;910539000.0;0.0;0.08800000000000001
BPIA3;6.1;5.64;1.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1884;0.0;77395000.0;0.0;0.1341
DSUL3;7.95;5.65;0.97;0.879;0.0;0.721;1.93;2.37;2.7;1.27;1.27;0.3713;0.1602;3.5;0.4891;0.1725;0.0;236447000.0;0.01;0.3669
AHEB6;55.0;5.7;1.83;0.698;0.0;0.794;3.15;6.72;-5.58;5.63;5.08;0.1038;0.1225;2.46;0.14800000000000002;0.32189999999999996;0.0;256339000.0;0.01;0.45530000000000004
CALI3;17.25;5.7;0.67;0.637;0.015700000000000002;0.175;0.3;9.93;1.77;16.38;13.88;0.0642;0.114;5.79;0.0196;0.1184;2146.9;178731000.0;0.73;0.1547
RNPT4;31.81;5.74;0.39;0.467;0.0;0.379;57.01;56.1;57.01;56.05;56.05;0.0083;0.08130000000000001;1.38;0.0068000000000000005;0.0672;0.0;63944000.0;0.0;0.048499999999999995
RNPT3;31.87;5.75;0.39;0.468;0.0;0.38;57.12;56.21;57.12;56.15;56.15;0.0083;0.08130000000000001;1.38;0.0068000000000000005;0.0672;0.0;63944000.0;0.0;0.048499999999999995
DEXP3;7.35;5.79;0.87;0.41;0.1139;0.562;1.22;6.34;1.91;5.76;4.65;0.0646;0.0708;3.48;0.1209;0.15;1299300.0;1040570000.0;0.22;0.057300000000000004
DEXP4;7.35;5.79;0.87;0.41;0.08410000000000001;0.562;1.22;6.34;1.91;5.76;4.65;0.0646;0.0708;3.48;0.1209;0.15;41147.1;1040570000.0;0.22;0.057300000000000004
SAPR4;7.97;5.79;0.98;1.671;0.0501;0.455;10.06;6.13;-1.75;7.04;5.34;0.2726;0.28859999999999997;1.2;0.0965;0.1684;10706200.0;12347800000.0;0.6;0.0875
FIGE4;38.01;5.88;0.48;0.0;0.0013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0818;0.0;186727000.0;0.0;0.4802
RSUL4;64.0;5.93;1.42;0.918;0.07429999999999999;0.886;2.51;4.04;4.51;3.52;3.28;0.2273;0.1548;2.6;0.2727;0.2391;141411.0;273972000.0;0.05;0.0697
SAPR11;40.99;5.96;1.0;1.719;0.0478;0.468;10.34;6.31;-1.8;7.22;5.47;0.2726;0.28859999999999997;1.2;0.0965;0.1684;67284400.0;12347800000.0;0.6;0.0875
CEAB3;11.35;5.96;0.94;0.438;0.0493;0.375;2.42;3.64;-3.33;3.55;2.62;0.1204;0.0735;1.46;0.1472;0.15839999999999999;131172000.0;3707050000.0;0.26;0.1148
PINE3;11.2;6.0;1.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3156;150115.0;1405590000.0;0.0;0.5941
SYNE3;4.65;6.0;0.97;2.197;0.6537000000000001;0.3;5.84;6.35;-1.19;7.76;5.61;0.3457;0.3497;1.51;0.0546;0.1618;2100000.0;731111000.0;0.63;-0.1211
AHEB5;58.0;6.01;1.93;0.736;0.0;0.838;3.33;7.09;-5.88;6.0;5.42;0.1038;0.1225;2.46;0.14800000000000002;0.32189999999999996;0.0;256339000.0;0.01;0.45530000000000004
POMO3;5.91;6.04;1.93;0.816;0.15839999999999999;0.76;2.64;5.19;60.58;6.22;5.6;0.1572;0.1364;1.89;0.20620000000000002;0.31920000000000004;4862630.0;3832370000.0;0.96;0.2667
RECV3;12.86;6.09;0.83;1.145;0.1496;0.478;5.06;4.29;-1.94;5.95;3.29;0.267;0.1881;2.16;0.1322;0.1359;52401300.0;4563500000.0;0.53;0.09609999999999999
TIET11;17.44;6.09;3.13;3.01;0.0;0.638;1434.52;5.02;-1.05;8.78;6.62;0.5992999999999999;0.4991;1.0;0.13970000000000002;0.5145000000000001;0.0;2222740000.0;2.67;0.0776
TIET3;3.49;6.09;3.13;3.012;0.0;0.638;1435.34;5.03;-1.05;8.78;6.63;0.5992999999999999;0.4991;1.0;0.13970000000000002;0.5145000000000001;0.0;2222740000.0;2.67;0.0776
CAMB3;9.56;6.12;1.3;1.026;0.1106;1.019;2.94;5.77;3.4;4.9;4.09;0.1778;0.1677;3.04;0.22329999999999997;0.21239999999999998;301283.0;310829000.0;0.01;0.1508
TIET4;3.51;6.13;3.15;3.029;0.0;0.642;1443.57;5.06;-1.05;8.81;6.65;0.5992999999999999;0.4991;1.0;0.13970000000000002;0.5145000000000001;0.0;2222740000.0;2.67;0.0776
PINE4;11.7;6.27;1.98;0.0;0.0556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3156;10317000.0;1405590000.0;0.0;0.5941
GRND3;4.5;6.3;1.29;1.571;0.3785;0.902;2.93;15.27;2.99;11.55;8.82;0.10289999999999999;0.2495;2.05;0.0785;0.20440000000000003;22476600.0;3153960000.0;0.02;0.0245
CEEB3;47.0;6.3;1.57;0.67;0.1281;0.344;9.94;2.79;-0.6;6.79;5.48;0.2402;0.1063;1.19;0.1396;0.249;34120.9;7848000000.0;2.59;0.0698
ELPL6;30.2;6.32;0.82;0.267;0.0;0.191;-2.36;2.1;-0.36;5.78;4.15;0.12689999999999999;0.042199999999999994;0.74;0.10640000000000001;0.1292;0.0;7307990000.0;1.51;0.0253
ABCB4;25.94;6.33;0.94;0.0;0.1009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1482;17382100.0;6758950000.0;0.0;0.1209
GMAT3;5.23;6.37;1.18;0.329;0.04650000000000001;0.508;2.02;5.25;-212.69;5.87;4.87;0.06269999999999999;0.052000000000000005;1.93;0.1249;0.1856;45237300.0;10193300000.0;0.26;0.2462
TASA4;5.66;6.37;0.61;0.516;0.0326;0.317;1.66;11.68;3.76;20.23;12.0;0.044199999999999996;0.081;1.51;0.031;0.0956;2656450.0;1294480000.0;0.6;-0.1388
